,job title,company,region,skills required,is remote?,is fresher?
444,Data scientist,CereSight,Remote in India,Big Data,Yes,No
445,Data scientist,EY,Gurgaon,Data Structure,No,NA
446,Data scientist,ASPB Services Pvt Ltd,Chennai,Data Structure,No,NA
447,Data scientist,Aays,Gurgaon,,No,NA
448,Data scientist,KnowledgeHut,Remote,Stat,Yes,No
449,Data scientist,Colgate-Palmolive,Mumbai,,No,NA
450,Data scientist,"Tangoe US,Inc",Bengaluru,Big Data,No,No
451,Data scientist,Microsoft,Hyderabad,,No,NA
452,Data scientist,Motorola Solutions,Bengaluru,,No,NA
453,Data scientist,Redgrape Business Services,Chennai,,No,Yes
454,Data scientist,Moonpreneur,Gurgaon,,No,No
455,Data scientist,Place Technology,Jaipur,,No,NA
456,Data scientist,Revol Process Solutions,Chennai,Machine Learning,No,No
457,Data scientist,Sun Life,Gurgaon,,No,No
458,Data scientist,Thermo Fisher Scientific,Bengaluru,Data Visualization,No,NA
459,Data scientist,Ralph Lauren,Bengaluru,Etl,No,NA
460,Data scientist,IBM,Pune,Etl,No,No
461,Data scientist,Crypto Mize,Delhi,,No,NA
462,Data scientist,EY,Kochi,,No,No
463,Data scientist,PwC,Bengaluru,"Python, Machine Learning",No,NA
464,Data scientist,"CloudPlinth, Inc.",Warangal,Data Mining,No,NA
465,Data scientist,"Epiq Systems, Inc.",Hyderabad,,No,Yes
466,Data scientist,NMS Consultant,Delhi,Big Data,No,NA
467,Data scientist,Chandigarh University,Mohali,,No,NA
468,Data scientist,Supply Wisdom,Remote,,Yes,NA
469,Data scientist,MNJ Software,Remote,,Yes,Yes
470,Data scientist,Rhinexa-IT Solutions & Services,Hyderabad,,No,NA
471,Data scientist,Agiliad,India,,No,NA
472,Data scientist,RELX,Remote in Chennai, Sql ,Yes,No
473,Data scientist,Webority Technologies,Gurgaon,Python,No,NA
474,Data scientist,Accenture,Bengaluru,Stat,No,NA
475,Data scientist,Ameriprise India,Gurgaon,,No,NA
476,Data scientist,Techtiera Sdn Bhd,Bengaluru,,No,No
477,Data scientist,Zuddl,Remote,Data Structure,Yes,NA
478,Data scientist,Microsoft,India,,No,No
479,Data scientist,Microsoft,Bengaluru,,No,NA
480,Data scientist,Astegic,India,Big Data,No,No
481,Data scientist,PayPal,Chennai,"Data Mining, Stat",No,No
482,Data scientist,fifthnote,Chandigarh,Python,No,No
483,Data scientist,Novotech Asia,Bengaluru,,No,Yes
484,Data scientist,Capleo Global Solutions Pvt LTD,Bengaluru,Etl,No,No
485,Data scientist,Apsidata,Noida,,No,No
486,Data scientist,GE Healthcare,Bengaluru,,No,NA
487,Data scientist,Recode Minds,Hyderabad,"Python, Stat",No,No
488,Data scientist,Colgate-Palmolive,Mumbai,Deployment,No,NA
489,Data scientist,Transorg Analytics,Gurgaon,Machine Learning,No,No
490,Data scientist,BDIPlus,Bengaluru,,No,NA
491,Data scientist,Proclink,Ahmedabad,"Python,  R ",No,No
492,Data scientist,IBM,Ahmedabad,,No,NA
493,Data scientist,Navit Software Solutions,Hyderabad,,No,NA
494,Data scientist,Deloitte,Bengaluru,,No,No
495,Data scientist,PwC,Bengaluru,Machine Learning,No,No
496,Data scientist,BNC,Mumbai,,No,No
497,Data scientist,Net Connect,Mumbai,,No,NA
498,Data scientist,Wells Fargo,Hyderabad,,No,No
499,Data scientist,Boston Consulting Group,Bengaluru,,No,NA
500,Data scientist,Affine,Bengaluru,,No,NA
501,Data scientist,Hitachi Solutions,Bengaluru,Machine Learning,No,NA
502,Data scientist,Instem,Pune,,No,NA
503,Data scientist,Ispeck Digital Solutions,Salt Lake,,No,No
504,Data scientist,Virtusa,Hybrid remote in Pune,,Yes,NA
505,Data scientist,Axis My India,Mumbai,Stat,No,NA
506,Data scientist,Mastercard,Pune,Python,No,No
507,Data scientist,Censius,India,Stat,No,NA
508,Data scientist,StoneX Group,Bengaluru,Big Data,No,NA
509,Data scientist,White Mastery Systems,Chennai,,No,Yes
510,Data scientist,Canopas,Surat,Data Structure,No,NA
511,Data scientist,Husk Power Systems,Pune,,No,No
512,Data scientist,Certara,Secunderabad," R , Stat",No,NA
513,Data scientist,Dream Sports Group,Mumbai,,No,No
514,Data scientist,Tokopedia,Hyderabad,,No,NA
515,Data scientist,Sanskruti Solutions,Powai,,No,NA
516,Data scientist,Manuh Solutions,Bengaluru,,No,NA
517,Data scientist,Vizva Pvt Ltd,Ahmedabad,,No,NA
518,Data scientist,Capgemini Engineering,Chennai,,No,NA
519,Data scientist,Kanerika Software,Hyderabad,,No,NA
520,Data scientist,Wangoes Technologies,Indore,,No,NA
521,Data scientist,AiDash,Bengaluru,,No,NA
522,Data scientist,Citi,Chennai,,No,NA
523,Data scientist,SenRa Tech,Delhi,,No,NA
524,Data scientist,Stats Perform,India,Machine Learning,No,NA
525,Data scientist,ANB Global,Andheri,,No,No
526,Data scientist,Infor,Hyderabad,,No,NA
527,Data scientist,Intuit,Bengaluru,,No,No
528,Data scientist,iTDAY India,Remote in Bengaluru,,Yes,NA
529,Data scientist,Tridiagonal Solutions,Pune,,No,NA
530,Data scientist,ITOrizon,Bengaluru,,No,NA
531,Data scientist,SatSure Analytics India,Bengaluru,Preprocessing,No,NA
532,Data scientist,String Bio,Bengaluru,Data Visualization,No,No
533,Data scientist,SRM Technologies,Chennai,,No,NA
534,Data scientist,Truecaller,Bengaluru,,No,NA
535,Data scientist,Greentech Environ Management Pvt. Ltd,Kolkata,,No,NA
536,Data scientist,Genzeon India,Pune,"Python, Stat",No,No
537,Data scientist,"Magus Infotech India Pvt. Ltd.,",Navi Mumbai,Python,No,NA
538,Data scientist,Convera,Remote in Pune,,Yes,NA
539,Data scientist,mPower Software Services,Bengaluru,,No,NA
540,Data scientist,SIGMOID,Bengaluru,,No,No
541,Data scientist,KPC Medical College & Hospital,Jadavpur,,No,NA
542,Data scientist,Ather Energy,Bengaluru,,No,NA
543,Data scientist,The White Willow,Vadodara,,No,NA
544,Data scientist,Accenture,Mumbai,,No,NA
545,Data scientist,KnowDis,New Delhi,"Python, Machine Learning",No,No
546,Data scientist,"Council on Energy, Environment and Water",New Delhi,"Python, Stat",No,No
547,Data scientist,Bristol Myers Squibb,Hyderabad,,No,NA
548,Data scientist,Maruti Suzuki India Ltd,Gurgaon,,No,NA
549,Data scientist,NetConnect Private Limited,Bengaluru,,No,NA
550,Data scientist,Marktine Technology Solutions,Remote,,Yes,No
551,Data scientist,HiringCruise Pvt. Ltd.,New Delhi,Preprocessing,No,No
552,Data scientist,Novartis,Hyderabad District,"Data Structure, Stat",No,No
553,Data scientist,Pragra,Remote in Noida,,Yes,NA
554,Data scientist,Great Data Solutions India P Ltd,Hyderabad,,No,NA
555,Data scientist,d-Matrix,Remote,"Python, Data Structure",Yes,NA
556,Data scientist,Servilink System,Vadodara,,No,NA
557,Data scientist,Globals Inc.,Bengaluru,,No,NA
558,Data scientist,Publicis Sapient,Gurgaon,,No,NA
559,Data scientist,Datafoundry,Bengaluru,,No,NA
560,Data scientist,Galytix,Gurgaon,,No,No
561,Data scientist,BigShyft,Bengaluru,Data Structure,No,NA
562,Data scientist,Torm,Mumbai,,No,NA
563,Data scientist,Accenture,India,,No,No
564,Data scientist,Tanla Solutions,Madhapur,,No,No
565,Data scientist,Quidich innovation Labs,Mumbai,,No,NA
566,Data scientist,TIAA,Pune,Data Mining,No,Yes
567,Data scientist,Stylumia Intelligence Technology,Bengaluru,,No,NA
568,Data scientist,Boston Consulting Group,Bengaluru,,No,NA
569,Data scientist,Intercax,Remote,,Yes,NA
570,Data scientist,Kyndryl,Bengaluru,,No,No
571,Data scientist,ADCI - BLR - DTA,Bengaluru,Stat,No,No
572,Data scientist,Dun & Bradstreet,Remote in Hyderabad,,Yes,NA
573,Data scientist,Colgate-Palmolive,Mumbai,,No,NA
574,Data scientist,Eaton,Pune,,No,No
575,Data scientist,BMB Group,Remote,,Yes,No
576,Data scientist,Ford Motor Company,Chennai, Sql ,No,NA
577,Data scientist,Siemens Gamesa Renewable Energy,Bengaluru,,No,NA
578,Data scientist,BTree Research Services,Nagercoil,"Data Mining, Stat",No,No
579,Data scientist,Helius Technologies,Remote in India,Big Data,Yes,No
580,Data scientist,IQVIA,Bengaluru,,No,NA
581,Data scientist,GEEKRABIT PRIVATE LIMITED,Mumbai,Etl,No,NA
582,Data scientist,iTDAY India,Bengaluru,Data Mining,No,No
583,Data scientist,Codvo.ai,Remote,,Yes,NA
584,Data scientist,Precognitas Health,Delhi,,No,NA
585,Data scientist,Baker Hughes,Mumbai,,No,No
586,Data scientist,PTS Consulting Services,Kolkata,"Data Visualization, Data Mining",No,NA
587,Data scientist,Nathan Research,Chennai,Stat,No,NA
588,Data scientist,Boston Consulting Group,New Delhi,,No,No
589,Data scientist,Risk Management Solutions (RMS),Noida,,No,NA
590,Data scientist,PwC,Bengaluru,,No,NA
591,Data scientist,Blackbuck,Bengaluru,,No,NA
592,Data scientist,Astrotech India,Nagpur,,No,NA
593,Data scientist,visionyle solutions,Remote,,Yes,NA
594,Data scientist,FactSet Research Systems,Hyderabad, Sql ,No,No
595,Data scientist,Gnani Innovations,Bengaluru,,No,No
596,Data scientist,Hilabs,Bengaluru,,No,NA
597,Data scientist,Intercontinental Exchange,Remote in Hyderabad,Stat,Yes,Yes
598,Data scientist,Publicis Sapient,Bengaluru,Preprocessing,No,NA
599,Data scientist,Shri Vile Parle Kelavani Mandal,Mumbai,,No,NA
600,Data scientist,Black & White Business Solutions,Bengaluru,,No,NA
601,Data scientist,Bosch Group,Bengaluru,Python,No,NA
602,Data scientist,Mayabious Art,Kolkata,,No,NA
603,Data scientist,Technovert,Hyderabad,Data Mining,No,No
604,Data scientist,Tata Insights and Quants,Mumbai,"Python, Stat",No,No
605,Data scientist,Azimetry Solution Pvt. Ldt,Bhubaneshwar,,No,NA
606,Data scientist,Bristol Myers Squibb,Hyderabad,,No,NA
607,Data scientist,Mango Sciences,Bengaluru,,No,No
608,Data scientist,Accenture,Bengaluru,,No,NA
609,Data scientist,Mindpool TECHN0L0GY,Pune,,No,NA
610,Data scientist,Life Technologies,Delhi,,No,NA
611,Data scientist,SuperLabs,Coimbatore,,No,NA
612,Data scientist,A5 Labs,Remote,Python,Yes,No
613,Data scientist,Valiance Solutions,Remote in Noida,,Yes,NA
614,Data scientist,Parati,Remote in Haryana,,Yes,Yes
615,Data scientist,Synopsys,Hyderabad,,No,No
616,Data scientist,Business Brio,Kolkata,,No,NA
617,Data scientist,Mercedes-Benz Research and Development India...,Bengaluru,Python,No,NA
618,Data scientist,Pluto7,Remote,Data Visualization,Yes,NA
619,Data scientist,Findability Sciences,India,,No,No
620,Data scientist,Spark TG,Gautam Budh Nagar,,No,NA
621,Data scientist,Autodesk,Bengaluru,,No,No
622,Data scientist,Goalreify,Bengaluru,Stat,No,NA
623,Data scientist,Prajosh technologies,Hyderabad,,No,No
624,Data scientist,Nissan,Thiruvananthapuram,Etl,No,No
625,Data scientist,PwC,Bengaluru,Machine Learning,No,No
626,Data scientist,Boston Consulting Group,Bengaluru,,No,NA
627,Data scientist,Zelis,Hyderabad,"Machine Learning, Stat, Artificial Intelligence",No,NA
628,Data scientist,Avery Dennison,Pune,,No,NA
629,Data scientist,MABZONE TECHNOLOGIES PRIVATE LIMITED,Mohali,,No,NA
630,Data scientist,Smart Ship,Pune,,No,NA
631,Data scientist,CityLink Technology Solutions,Pune,,No,No
632,Data scientist,Talentica Software India,Pune,Machine Learning,No,NA
633,Data scientist,Tier5 Technology Solutions Pvt. Ltd,Kolkata,,No,NA
634,Data scientist,DataEconomy,Hyderabad,Data Mining,No,No
635,Data scientist,Saven Technologies,Hyderabad,,No,No
636,Data scientist,ACE Talent Consulting,Bengaluru,"Python, Machine Learning, AI",No,NA
637,Data scientist,Unicoder,Bengaluru,Python,No,NA
638,Data scientist,HERE AND NOW - The French Institute,Chennai,,No,NA
639,Data scientist,Trinity Life Sciences,Bengaluru,,No,No
640,Data scientist,ValueAdd Research & Analytics Solutions,Bengaluru,,No,NA
641,Data scientist,Awapal Solutions,Remote in Noida,,Yes,NA
642,Data scientist,Mercedes-Benz Research and Development India...,Bengaluru,Python,No,NA
643,Data scientist,IBM,Bengaluru,,No,NA
644,Data scientist,Citi,Chennai,,No,NA
645,Data scientist,EY,Kochi,"Python, Machine Learning,  R ",No,No
646,Data scientist,Coolboots Media Pvt Ltd,Gurgaon,,No,NA
647,Data scientist,Etraveli Group,Pune,,No,No
648,Data scientist,Publicis Sapient,Bengaluru,,No,NA
649,Data scientist,Ultimez,Hubli,,No,NA
650,Data scientist,Mercedes-Benz Research and Development India...,Bengaluru,Big Data,No,NA
651,Data scientist,Sciera,Chennai,"Data Mining, Stat",No,No
652,Data scientist,PwC,Bengaluru,Machine Learning,No,No
653,Data scientist,mobio solutions,Remote,"Data Mining, Stat",Yes,NA
654,Data scientist,Aveva,Hyderabad,,No,NA
655,Data scientist,KAS Group Asia (KGA),Gurgaon,Dashboard,No,NA
656,Data scientist,Evermore Industries India Private Ltd.,Chennai,,No,NA
657,Data scientist,Recruise India Consulting Pvt Ltd,Chennai,,No,NA
658,Data scientist,Tredence,India,,No,NA
659,Data scientist,Siemens,Bengaluru,,No,NA
660,Data scientist,"Kennametal, Inc.",Bengaluru,,No,NA
661,Data scientist,Tecnolynx,Hyderabad,Python,No,NA
662,Data scientist,Sciffer,Baner,,No,NA
663,Data scientist,Decision Point,Gurgaon,,No,No
664,Data scientist,Intercontinental Exchange,Remote in Hyderabad,,Yes,NA
665,Data scientist,AiRo Digital Labs,Remote in Gurgaon,Data Visualization,Yes,No
666,Data scientist,The Ballot House,Jaipur,"Python, Stat",No,No
667,Data scientist,cocentrus,Gurgaon,,No,NA
668,Data scientist,Boston Consulting Group,New Delhi,,No,No
669,Data scientist,NetApp,Bengaluru,Python,No,No
670,Data scientist,Boston Consulting Group,New Delhi,,No,No
671,Data scientist,Publicis Sapient,Bengaluru,,No,NA
672,Data scientist,Convera,Remote in Pune,,Yes,No
673,Data scientist,Convera,Pune,,No,No
674,Data scientist,Boston Consulting Group,New Delhi,,No,NA
675,Data scientist,Bristol Myers Squibb,Hyderabad,,No,NA
