,job title,company,region,skills required,is remote?,is fresher?
446,Data analyst,SelFin India Financial Services,Mumbai,,No,NA
447,Data analyst,Muthoottu Infotech Pvt Ltd.(MMSoftTech),Ernakulam,,No,No
448,Data analyst,infoanalytica,Ahmedabad,,No,NA
449,Data analyst,Link Group,Mumbai,,No,NA
450,Data analyst,Pyxidia TechLab LLP,Bengaluru,,No,NA
451,Data analyst,Flexiti Financial,Remote in Hyderabad,,Yes,NA
452,Data analyst,Vimaan Robotics,Bengaluru,Database,No,No
453,Data analyst,Windmill Smart Solutions,Remote,,Yes,NA
454,Data analyst,Knack Ventures,Bopal,,No,NA
455,Data analyst,Flipkart,Bengaluru,,No,Yes
456,Data analyst,Maybank,Bengaluru,,No,NA
457,Data analyst,Refresh Marketing,Coimbatore,"Data Visualization, Stat, Excel",No,NA
458,Data analyst,Crypto Mize,Delhi,,No,NA
459,Data analyst,Boston Consulting Group,New Delhi,"Data Visualization, Dashboard, Tableau",No,No
460,Data analyst,Crypto Mize,Delhi,,No,Yes
461,Data analyst,JLL,Gurgaon,,No,NA
462,Data analyst,Wibits Web Solutions,Nagercoil,"Excel, Database",No,NA
463,Data analyst,Yuvo Health,Remote in Chennai,,Yes,No
464,Data analyst,3M,Bengaluru,,No,NA
465,Data analyst,Buchprufer,Calicut,"Data Mining, Stat",No,No
466,Data analyst,Insightland,Remote in Orissa,,Yes,NA
467,Data analyst,Magnus Composites Synergies Pvt Ltd,Bhiwandi,,No,NA
468,Data analyst,Accenture,Gurgaon,,No,NA
469,Data analyst,S&P Global,Ahmedabad,Database,No,NA
470,Data analyst,GreedyGame Media,Bengaluru," Sql , Dashboard",No,Yes
471,Data analyst,UST,Bengaluru,,No,No
472,Data analyst,KPMG,Mumbai,Dashboard,No,NA
473,Data analyst,Accenture,Bengaluru,Etl,No,NA
474,Data analyst,RedBus,Bengaluru,,No,No
475,Data analyst,iCRC,Noida,,No,Yes
476,Data analyst,Akscellence Info Solutions,New Delhi,,No,NA
477,Data analyst,i-Tech Infonet (P) Ltd,Rajkot,,No,NA
478,Data analyst,Bristol Myers Squibb,Hyderabad,,No,NA
479,Data analyst,Crypto Mize,Delhi,,No,Yes
480,Data analyst,ALIQAN Technologies,Bengaluru,,No,No
481,Data analyst,Neem Consulting,Remote in Bengaluru,,Yes,No
482,Data analyst,Accenture,Gurgaon,,No,No
483,Data analyst,Citco,Hyderabad,Stat,No,NA
484,Data analyst,IDP Education Ltd,Chennai,,No,NA
485,Data analyst,Micron,Hyderabad,,No,NA
486,Data analyst,PLF Solutions,Panchkula,Big Data,No,NA
487,Data analyst,TechnipFMC,India,,No,NA
488,Data analyst,CGI,Bengaluru,,No,NA
489,Data analyst,Sun Life,Gurgaon,Data Mining,No,No
490,Data analyst,Deloitte,Bengaluru,,No,NA
491,Data analyst,HILTI,Gurgaon,Excel,No,NA
492,Data analyst,Rezo.ai.,Noida,"Data Visualization, Tableau",No,NA
493,Data analyst,Morningstar,Hybrid remote in Navi Mumbai,,Yes,NA
494,Data analyst,FIS Global,Bengaluru,Cloud,No,No
495,Data analyst,Eaton,Pune,"Data Visualization, Database",No,NA
496,Data analyst,Mordor Intelligence,Remote,,Yes,NA
497,Data analyst,SmartConnect Technologies (UNFYD),Wagle Estate,Data Visualization,No,No
498,Data analyst,Sourcedesk Global,Kolkata,,No,Yes
499,Data analyst,Bristol Myers Squibb,Hyderabad,,No,NA
500,Data analyst,CRISIL,India,,No,NA
501,Data analyst,Netxcell,Vijayawada,,No,NA
502,Data analyst,Mastercard,Gurgaon,,No,NA
503,Data analyst,BizTecno,Chandigarh,"Python, Stat",No,Yes
504,Data analyst,Maersk,Pune,,No,NA
505,Data analyst,Nimiety Careers,Indiranagar,,No,NA
506,Data analyst,BigTapp Pte. Ltd,Chennai,,No,No
507,Data analyst,Bajaj Allianz General Insurance Company,India,,No,NA
508,Data analyst,Mastercard,Gurgaon,"Data Visualization, Stat, Tableau",No,Yes
509,Data analyst,Deloitte,Hyderabad,,No,NA
510,Data analyst,Fluidonomics Solutions LLP,Pune,,No,NA
511,Data analyst,Citi,Bengaluru,Stat,No,NA
512,Data analyst,Information Services Group,Bengaluru,,No,Yes
513,Data analyst,ALSTOM,Bengaluru,,No,NA
514,Data analyst,ZF,Coimbatore,,No,NA
515,Data analyst,Locuz Enterprise Solutions,Mumbai,Cloud,No,NA
516,Data analyst,ASM Technologies,Bengaluru,,No,No
517,Data analyst,Saasvaap,India,,No,NA
518,Data analyst,Bristol Myers Squibb,Remote in Hyderabad,,Yes,Yes
519,Data analyst,Winning Edge,Bengaluru,,No,NA
520,Data analyst,FERRERO,Pune,,No,NA
521,Data analyst,BNP Paribas,Mumbai,,No,NA
522,Data analyst,NextGrowth Labs,Bengaluru,Database,No,Yes
523,Data analyst,PCDS Infotech,Mumbai,,No,NA
524,Data analyst,HRS,Chandigarh,,No,NA
525,Data analyst,Google,Mumbai,,No,NA
526,Data analyst,Amex,Gurgaon,Python,No,No
527,Data analyst,Boston Consulting Group,Bengaluru,,No,Yes
528,Data analyst,Goldman Sachs,Bengaluru,Big Data,No,NA
529,Data analyst,Crypto Mize,Delhi,,No,NA
530,Data analyst,MidTown Software,Mohali,Database,No,NA
531,Data analyst,DoptitAI,Kochi,Database,No,Yes
532,Data analyst,TIAA,Mumbai,Data Structure,No,NA
533,Data analyst,Squirrel Softech services private limited,Makarba,"Data Visualization, Tableau",No,NA
534,Data analyst,Marsh,Mumbai,,No,NA
535,Data analyst,Rapidera Technologies Pvt Ltd,Pune,Database,No,No
536,Data analyst,Bristol Myers Squibb,Hyderabad,,No,Yes
537,Data analyst,Sawara Solutions Pvt Ltd,Bengaluru,,No,NA
538,Data analyst,Alstone Manufacturing,India,"Data Mining, Big Data",No,NA
539,Data analyst,Eccentric,Remote,,Yes,NA
540,Data analyst,Young Turtle LLP,Ahmedabad,Stat,No,No
541,Data analyst,M.K GROUP,Pune,,No,NA
542,Data analyst,Accenture,Gurgaon,,No,Yes
543,Data analyst,Squareboat,Gurgaon,Excel,No,NA
544,Data analyst,Research Nester,Noida,,No,NA
545,Data analyst,Zscaler,Bengaluru,,No,No
546,Data analyst,Axis My India,Mumbai,Stat,No,Yes
547,Data analyst,Yash Technologies,Pune,"Data Visualization, Cloud",No,NA
548,Data analyst,Lowe's,Bengaluru,,No,NA
549,Data analyst,Maersk,Pune,,No,NA
550,Data analyst,Outsource Bigdata,Remote,Excel,Yes,NA
551,Data analyst,Capline Services,Noida,,No,Yes
552,Data analyst,Equifax,Mumbai,,No,No
553,Data analyst,McKinsey & Company,Bengaluru,,No,NA
554,Data analyst,NEXTracker,Hyderabad,"Python, Data Visualization,  R , Tableau, Powerbi",No,No
555,Data analyst,EY,Bengaluru,Database,No,Yes
556,Data analyst,IndustryARC,Remote,,Yes,NA
557,Data analyst,Bristol Myers Squibb,Remote in Hyderabad,,Yes,NA
558,Data analyst,Altus Group,Hyderabad,,No,NA
559,Data analyst,SKD Academy,Lucknow,Data Mining,No,No
560,Data analyst,Taboola,Gurgaon,,No,No
561,Data analyst,Ashok Maheshwary & Associates,Gurgaon,,No,NA
562,Data analyst,Ahex Technologies,Hyderabad,Data Visualization,No,Yes
563,Data analyst,YouGov,Navi Mumbai,Stat,No,NA
564,Data analyst,Juniper Networks,Bengaluru,Cloud,No,NA
565,Data analyst,Tiger Analytics,Bengaluru,"Machine Learning, Stat",No,NA
566,Data analyst,NXGN Sports Interactive Pvt Ltd,Ahmedabad,,No,No
567,Data analyst,Bristol Myers Squibb,Hyderabad,,No,NA
568,Data analyst,Your Car,Surat,Excel,No,NA
569,Data analyst,Appzlogic Mobility Solutions Pvt Ltd,Noida,,No,NA
570,Data analyst,Harvest Group,Tamil Nadu,"Cloud, Database",No,NA
571,Data analyst,Goldman Sachs,Bengaluru,Data Structure,No,Yes
572,Data analyst,Nestaway Technologies,Bengaluru,Data Mining,No,NA
573,Data analyst,The/Nudge,Bengaluru,Excel,No,NA
574,Data analyst,JPMorgan Chase & Co,Mumbai,Machine Learning,No,NA
575,Data analyst,Flipkart,Bengaluru,Data Mining,No,Yes
576,Data analyst,Mantras2Success consultants,Mumbai,Database,No,NA
577,Data analyst,LatinumHR,Calicut,,No,No
578,Data analyst,John Cockerill,Mumbai,Dashboard,No,NA
579,Data analyst,iTDAY India,Bengaluru,Data Mining,No,No
580,Data analyst,Genpact,Bengaluru,,No,NA
581,Data analyst,Novartis,Hyderabad District,,No,NA
582,Data analyst,General Mills,Mumbai,,No,NA
583,Data analyst,Findem,Remote in Bengaluru,,Yes,Yes
584,Data analyst,AJobman,Ahmedabad,"Data Visualization, Stat",No,NA
585,Data analyst,JPMorgan Chase & Co,Bengaluru,,No,NA
586,Data analyst,Bristol Myers Squibb,Hyderabad,,No,Yes
587,Data analyst,Accenture,Noida,,No,NA
588,Data analyst,Maxxmann Communications Pvt. Ltd,Chandigarh,Data Visualization,No,No
589,Data analyst,Bridgesoft Solutions Pvt Ltd,Hyderabad," Sql , Database",No,Yes
590,Data analyst,Technovatrix,India, Sql ,No,No
591,Data analyst,Eaton,Hadapsar,Database,No,No
592,Data analyst,Sai Computers Limited,Meerut,,No,Yes
593,Data analyst,Michelin,Pune,,No,NA
594,Data analyst,LanceTech Solutions Pvt Ltd,Remote in Chennai,,Yes,No
595,Data analyst,Saltmine,Bengaluru,,No,NA
596,Data analyst,Indibni Pvt Ltd,Jaipur,,No,NA
597,Data analyst,Chqbook,Gurgaon,,No,NA
598,Data analyst,AI Workspace,Kolkata,,No,Yes
599,Data analyst,Round Bracket,Jaipur,,No,NA
600,Data analyst,PYXIDIATECH LAB LLP,Bengaluru,,No,NA
601,Data analyst,GXO Logistics,Mumbai,,No,Yes
602,Data analyst,Giesecke+Devrient GmbH,Gurgaon,,No,NA
603,Data analyst,FIS Global,Mohali,,No,NA
604,Data analyst,KRSNAA Diagnostics,Pune,,No,No
605,Data analyst,Baker Hughes,Remote in Mumbai,,Yes,Yes
606,Data analyst,MPOWER Financing,Bengaluru,,No,No
607,Data analyst,Samyak Infotech,Ahmedabad,"Preprocessing, Stat",No,NA
608,Data analyst,Arihant Capital Markets Ltd,Indore,,No,NA
609,Data analyst,Boston Consulting Group,New Delhi,,No,Yes
610,Data analyst,Infosys,Hyderabad,,No,NA
611,Data analyst,Asia Pacific Ceramics,Ahmedabad,Data Mining,No,NA
612,Data analyst,Beinex,Kochi,Database,No,NA
613,Data analyst,Genpact,Bengaluru,Excel,No,NA
614,Data analyst,Telstra,Bengaluru,,No,Yes
615,Data analyst,Webyops Inc,Pune,,No,NA
616,Data analyst,INT9 Solutions,Chennai,,No,NA
617,Data analyst,FossGen Technologies Pvt.ltd,Pune,,No,Yes
618,Data analyst,SUMADHURA Group,Marathahalli,,No,NA
619,Data analyst,EY,Bengaluru,Excel,No,NA
620,Data analyst,KPMG,Mumbai,,No,No
621,Data analyst,Airtel India,Gurgaon,,No,Yes
622,Data analyst,Sprinklr,Gurgaon,,No,NA
623,Data analyst,WTW,Gurgaon,,No,NA
624,Data analyst,EY,Noida,,No,NA
625,Data analyst,Vodafone,Bengaluru,,No,Yes
626,Data analyst,Propel Technology Group,Chennai,,No,NA
627,Data analyst,EY,Kochi,,No,No
628,Data analyst,Bristol Myers Squibb,Hyderabad,,No,NA
629,Data analyst,JPMorgan Chase & Co,Mumbai,"Python, Excel",No,No
630,Data analyst,Certara,Remote in Secunderabad,Database,Yes,NA
631,Data analyst,TESTRIQ QA Lab,Mira Road,,No,NA
632,Data analyst,systems plus,Pune,,No,NA
633,Data analyst,Mantras2Success consultants,Mumbai," Sql , Database",No,No
634,Data analyst,Tetra Pak,Pune,,No,NA
635,Data analyst,Seller Rocket,Thanjavur,"Data Visualization, Excel",No,NA
636,Data analyst,Mantras2Success consultants,Hyderabad,,No,Yes
637,Data analyst,Etraveli Group,Pune,,No,No
638,Data analyst,Bristol Myers Squibb,Hyderabad,,No,NA
639,Data analyst,Citi,Chennai,,No,NA
640,Data analyst,NetConnect Private Limited,Bengaluru,,No,Yes
641,Data analyst,Genpact,Bengaluru,Data Mining,No,No
642,Data analyst,Recruiter Wings Consultancy,Chennai,,No,No
643,Data analyst,Mastercard,Pune,,No,NA
644,Data analyst,Concentrix,Bengaluru,Stat,No,NA
645,Data analyst,CIGNEX Datamatics,Bengaluru,,No,No
646,Data analyst,iAssure International Technologies Pvt Ltd,Pune,,No,Yes
647,Data analyst,Boston Consulting Group,New Delhi,,No,NA
648,Data analyst,Wells Fargo,Hyderabad,"Python, Machine Learning, Big Data",No,NA
649,Data analyst,Kaplan,Bengaluru,,No,NA
650,Data analyst,Sun Life,Bengaluru,Python,No,No
651,Data analyst,CRISIL,Pune,Data Visualization,No,NA
652,Data analyst,CSRBOX,Remote in Ahmedabad,,Yes,NA
653,Data analyst,Healthfirst Technologies,Hyderabad,,No,NA
654,Data analyst,Sai Computers Limited,Meerut,,No,NA
655,Data analyst,Abserve Tech,Simmakkal,,No,NA
656,Data analyst,Institutional Shareholder Services,Hybrid remote in Mumbai,,Yes,Yes
657,Data analyst,EY,Noida,,No,NA
658,Data analyst,iCRC,Noida,Data Visualization,No,NA
659,Data analyst,JLL,Bengaluru,,No,NA
660,Data analyst,JLL,Bengaluru,,No,NA
661,Data analyst,Aspire Ladders,Indore,"Python,  R , Stat, Excel, Tableau",No,Yes
662,Data analyst,Dentsu Aegis Network,Bengaluru,Database,No,Yes
663,Data analyst,Varroc Engineering,Pune,,No,NA
664,Data analyst,2M Shaan Engineering Solutions Pvt Ltd,Delhi,,No,No
